date,open,high,low,close,volume,stock,daily_variation,daily_return,sma_7,std_7,ema_14,macd,macd_signal,cumulative_return,gain,loss,rsi,L14,H14,stochastic_oscillator,prev_high,prev_low,prev_close,atr,smoothed_plus_dm,smoothed_minus_dm,dx,adx,label_3,label_7,title,sentiment
2016-10-14,70.98,76.16,69.62,74.27,25005645,CRM,0.0921386306001689,0.0515361744301288,72.92999999999999,1.7709178411217243,72.22589639376052,0.0038261493881452,0.0016798319974356,74.80435422182995,0.0515361744301288,0.0,59.13595294893285,66.77,76.16,79.87220447284345,71.38,70.5,70.63,2.404518082359074,50.574170913714326,27.804828929502367,29.050309432064708,24.18184412996407,hold,hold,"Traders Attributing Price Action in Twitter, Salesforce Shares to Recent FT Article 'Twitter suitors vanish as Salesforce rules out bid'",0.0
2016-10-17,74.1,74.74,72.74,72.83,8777211,CRM,0.0269905533063427,-0.0193887168439477,72.476,1.3052892399782885,72.33573341307678,0.001533995154578,0.0016506646288641,71.41512209473375,0.0,0.0193887168439477,56.32735067120312,66.77,76.16,64.53674121405753,76.16,69.62,74.27,2.3756239336191403,44.364053519814526,24.390610789098066,29.0503094320647,24.83097283691082,hold,buy,"The Market In 5 Minutes: Choppy Oil Prices, Bank Of America Keeps Big Banks Green",-1.0
2016-10-18,74.0,74.17,72.6,72.77,5248408,CRM,0.0212162162162163,-0.0008238363311822,72.546,1.310908082209855,72.41469097433554,0.0012016255235471,0.0015608568078007,71.27390408943806,0.0,0.0008238363311822,53.35267796497064,66.77,76.16,63.89776357827476,74.74,72.74,72.83,2.3180793669320594,39.403309909263925,22.46854169720686,27.37071507051192,25.1696051347243,hold,buy,"Rosenblatt Initiates Coverage On Salesforce.com Inc Common Stock at Buy, Announces $90.00",1.0
2016-10-19,72.61,75.5,72.44,72.82,3669345,CRM,0.0421429555157692,0.0006870963309055,72.664,1.301875570092304,72.48838352445635,0.0010480584691618,0.0014582971400729,71.3915857605178,0.0006870963309055,0.0,54.368743421068686,66.77,76.16,64.43024494142702,74.17,72.6,72.77,2.371073697865484,40.86531198283264,19.037513637332605,36.43867900974623,26.67214831806056,buy,hold,Leaked Email Shows Twitter Not Included in List of Potential Salesforce M&A Targets -Wall Street Journal,0.0
2016-10-20,72.97,72.97,72.25,72.59,5054480,CRM,0.0098670686583527,-0.0031584729469924,73.056,0.6854779354605753,72.50685924728246,0.0006090296554474,0.0012884436431478,70.85025007355107,0.0,0.0031584729469924,53.6204049767463,66.77,76.16,61.98083067092659,75.5,72.44,72.82,2.253139862303664,37.27037941563691,18.48713529685133,33.68737687761147,27.607512126000685,buy,hold,"The Market In 5 Minutes: Tesla's Announcement, Major Earnings And Jobless Claims",0.0
2016-10-13,79.9,79.9,78.32,79.4,4045243,TWX,0.0197747183979976,-0.0063821799524463,79.244,0.5013282357918406,79.08827591720178,9.221877515588873e-05,0.0005259052782496,51.03671295415637,0.0,0.0063821799524463,65.60018273153574,75.68,80.44,78.1512605042018,80.44,78.535,79.91,1.2079252029553398,23.72382468256909,18.9308414566006,11.236714900851412,23.62212201165036,hold,buy,Time Warner Shares Indicated Higher After Hours; Some Traders Attributing to Reports JK Rowling Has Said the 'Fantastic Beasts' Spinoff Will Consist of Five Films,1.0
2016-10-14,79.74,80.08,79.21,79.55,2449102,TWX,0.0109104589917231,0.0018891687657429,79.35799999999999,0.4909887982451372,79.17222575043782,0.0001532451510111,0.0004513732528019,51.32204679474985,0.0018891687657429,0.0,71.31759882674525,75.73,80.44,81.10403397027596,79.9,78.32,79.4,1.18378768845853,23.00727169589974,16.741263629721054,15.764123167929135,22.57438883248753,hold,buy,Time Warner's Movie Catalogue Is An Overlooked Asset,-1.0
2016-10-17,79.03,79.715,78.8,78.84,3519183,TWX,0.0115778818170315,-0.0089252042740414,79.25399999999999,0.5427983050840934,79.11182106854002,-0.000663373573655,0.0002284238875105,49.971466615940656,0.0,0.0089252042740414,56.96743029449672,77.88,80.44,37.50000000000028,80.08,79.21,79.55,1.16458856785435,20.268355394356234,19.442364020973663,2.080021177011732,19.841806478424093,buy,buy,Benzinga's Top Downgrades,-1.0
2016-10-19,79.56,79.885,79.23,79.24,2452479,TWX,0.0082327802916038,-0.0033957992705321,79.308,0.2878714991140746,79.19435955827885,-0.0002619873420339,0.0001088799594873,50.732356857523285,0.0,0.0033957992705321,54.50175003148886,78.32,80.44,43.396226415094326,79.93,79.2,79.51,1.1232421835070676,17.996023450492498,15.140923814083456,8.616061140493764,17.04784319431699,buy,buy,"Netflix, Comcast Shares Dip Lower, Time Warner Move Higher Following DJ Report of Google Interest in Working with CBS, Disney for Web Service",1.0
2016-10-20,79.23,86.75,78.805,82.99,13353275,TWX,0.100277672598763,0.0473245835436648,80.026,1.6809610346472763,79.88447600222814,0.0035079352966411,0.000788691026918,57.86570287236065,0.0473245835436648,0.0,66.77896808446185,78.32,86.75,55.39739027283509,79.885,79.23,79.24,1.610510598970848,67.7127119734566,9.151963622363816,76.18681520107408,24.933039461884604,buy,buy,Hearing AT&T Could Have Discussed Takeover of Time Warner,0.0
2016-10-21,83.31,94.44,83.31,89.48,52215800,TWX,0.1335974072740366,0.0782021930353056,82.012,4.492579437250188,81.62911672909574,0.0088847730465415,0.0024079074308427,70.21114704203919,0.0782021930353056,0.0,80.78911829664224,78.32,94.44,69.23076923076927,86.75,78.805,82.99,2.3133312704729305,85.17807376931384,5.521945771262606,87.82371646834706,33.31846306274627,hold,hold,Time Warner Shares Halted on Circuit Breaker,-1.0
2016-10-24,87.55,88.0,86.07,86.74,46981252,TWX,0.0220445459737293,-0.0306213679034421,83.592,4.487300970517113,82.55836823289651,0.0043150624560899,0.0027893384358921,64.999048887198,0.0,0.0306213679034421,70.72546236486536,78.32,94.44,52.23325062034739,94.44,83.31,89.48,2.3916647511534364,71.40316020975945,4.628942181093463,87.82371646834706,40.58583018349304,hold,hold,A Look At One Crazy M&A Weekend,0.0
2016-10-25,87.12,87.47,86.83,87.16,16741977,TWX,0.0073461891643709,0.0048420567212359,85.122,4.028240310607653,83.39502855418804,0.0035146215082051,0.0029343950503547,65.7979836408598,0.0048420567212359,0.0,70.68293729919367,78.32,94.44,54.83870967741936,88.0,86.07,86.74,2.2729744117853343,65.1141361034682,4.221235731154765,87.82371646834706,46.88421502147358,hold,hold,Survey: 84% Of Investors Expect AT&T-Time Warner Deal Approval,0.0
2016-10-26,87.02,89.3058,87.0,88.7,18656415,TWX,0.0264973569294415,0.0176686553464893,87.014,2.510613470848345,84.35956881706294,0.003870647191413,0.0031216454785664,68.72741107095301,0.0176686553464893,0.0,72.6667966601835,78.32,94.44,64.39205955334992,87.47,86.83,87.16,2.2753190966578107,67.13185712657454,3.6546343652806255,89.67420396672397,52.5895468808403,hold,hold,The AT&T-Time Warner Deal Should Be 'An Easy Deal To Approve',1.0
2016-10-27,88.97,89.14,87.7,88.3,9959562,TWX,0.0161852309767337,-0.0045095828635851,88.076,1.121909087228368,85.07601085032422,0.0023362705653002,0.0029645704959131,67.96652082937035,0.0,0.0045095828635851,73.865613846699,78.32,94.44,61.91066997518612,89.3058,87.0,88.7,2.2156534468965385,59.74770580558542,3.2526438002760347,89.67420396672398,57.53416782562479,hold,hold,AT&T-Time Warner Merger Deserves 'Very Rigorous' Scrutiny: Senator,0.0
2016-10-28,88.1,88.99,87.1892,87.47,7873104,TWX,0.0204404086265606,-0.0093997734994337,87.674,0.8097406992398385,85.51128160481072,0.0007173987925197,0.0025151361552344,66.38767357808636,0.0,0.0093997734994337,70.5678005044144,78.32,94.44,56.7617866004963,89.14,87.7,88.3,2.1860210578325,52.48326185739295,5.972724069215085,79.56505574394421,60.47161954806738,hold,hold,Hearing FCC Will Get Jurisdiction Over AT&T/Time Warner Deal; Bloomberg Reporter Suggests 'This is what derailed Comcast/TWC',0.0
2016-10-31,88.45,88.99,88.0,88.99,5784203,TWX,0.0111927642736008,0.0173773865325252,88.124,0.785767141082903,86.14377585848149,0.0015769462233177,0.0023274981688511,69.27905649610042,0.0173773865325252,0.0,75.30803504036044,78.32,94.44,66.1910669975186,88.99,87.1892,87.47,2.138448125130178,46.49738550508235,5.291516642322758,79.56505574394419,63.01741104085096,hold,hold,FBR Capital Upgrades Time Warner Inc. New Common Stock to Outperform,1.0
2016-11-02,88.95,88.97,87.16,87.28,11766291,TWX,0.0203485103991006,-0.0109915014164305,88.05799999999999,0.6919320775954602,86.66368466559504,-0.0011249738267536,0.0012938571271166,66.0262507133346,0.0,0.0109915014164305,69.77359247522234,78.8,94.44,54.21994884910488,89.0,87.92,88.25,2.044784352790817,36.52447032615008,9.564370961529598,58.49593656811539,64.098657461643,hold,hold,"A Peek Into The Markets: U.S. Stock Futures Mostly Lower Ahead of ADP Report, Fed Decision",-1.0
2016-11-04,87.36,87.42,86.22,86.42,7521252,TWX,0.0137362637362637,-0.0083763625932301,87.61800000000001,1.006265372556063,86.69172279267106,-0.0021113184870381,0.0001851984853937,64.3903366939319,0.0,0.0083763625932301,69.28464050867655,78.805,94.44,48.70482890949791,87.67,86.76,87.15,1.909176304192082,29.38255723217566,13.886490898387072,35.81328224977307,58.55720738895505,hold,hold,"CBS, Time Warner Said to have Discussed Merger over Summer -NY Post",0.0
2016-11-07,87.55,87.92,86.89,87.74,6438147,TWX,0.0117647058823529,0.015274242073594,87.368,0.683790903716404,86.88231864854905,-0.0007745183906788,-6.744889820751331e-06,66.90127449115464,0.015274242073594,0.0,70.09199932885925,78.805,94.44,57.14742564758551,87.42,86.22,86.42,1.879949425321219,29.406970745977944,12.222061834514356,41.281067193275526,56.25372202953112,hold,hold,Benzinga's Top Upgrades,0.0
2016-11-08,87.81,88.04,87.24,87.87,5227089,TWX,0.009110579660631,0.0014816503305221,87.292,0.5734718824888178,87.06189707608559,-0.0008186051962187,-0.0001691169511003,67.14856381966902,0.0014816503305221,0.0,71.19539852652132,78.805,94.44,57.978893508154805,87.92,86.89,87.74,1.8028101806554184,27.464049877079606,11.045687035036616,42.634315782295886,54.437801196566426,hold,hold,Fast Money Traders Share Their Picks Ahead Of The Election,0.0
2016-11-09,85.48,87.33,85.45,86.6,12271575,TWX,0.0219934487599437,-0.0144531694548766,87.156,0.6522499520929177,86.97791578952457,-0.0021149710216596,-0.0005582877652121,64.73273730264408,0.0,0.0144531694548766,60.46834306193024,83.31,94.44,29.559748427672893,88.04,87.24,87.87,1.8468951677514605,23.23402376790717,22.26701375293509,2.12524827489732,47.46279414034388,hold,hold,AT&T CFFO Stephens Says He Is Confident Company Can Get Financing For Time Warner Deal And No Precedent For DoJ To Reject Deal,0.0
2016-11-10,86.56,86.85,85.22,86.33,7902745,TWX,0.0188308687615526,-0.0031177829099306,86.99199999999999,0.7499133283287791,86.86011291870193,-0.0022022926588422,-0.0008870887439382,64.21913638957581,0.0,0.0031177829099306,38.29404623318807,85.22,89.3058,27.167262225267947,87.33,85.45,86.6,1.831402655769213,20.30649310095833,21.13581883911437,2.00115702848644,41.40124252542956,hold,buy,2 Reasons Netflix Won't Enter The Sports Arena,0.0
2016-11-11,86.18,87.0,85.77,86.8,3828068,TWX,0.0142724530053377,0.0054442256457778,87.068,0.6946725847513915,86.84918329711975,-0.0015626004651956,-0.0010221910881897,65.11318242343542,0.0054442256457778,0.0,50.58458016189032,85.22,89.3058,38.67051740173273,86.85,85.22,86.33,1.7884453232142694,19.139966370534296,18.75768953320714,1.008708396894316,36.01557130829153,hold,buy,Bob Iger Hinted At Disney's Next M&A Move And It Could Be A Big One,0.0
2016-11-14,86.78,87.14,86.47,86.8,3783705,TWX,0.0077206729661212,0.0,86.88,0.5860460732784574,86.8402408794616,-0.0014779069123984,-0.0011133342530314,65.11318242343542,0.0,0.0,48.55511774024144,85.22,89.3058,38.67051740173273,87.0,85.77,86.8,1.7085563715561076,18.4561341304917,17.016795965684363,4.057567730956901,31.75450416464691,buy,buy,Soros Fund Management Dissolves Stake In General Motors and Time Warner,0.0
2016-11-15,86.66,88.98,86.59,88.67,7680376,TWX,0.0275790445418878,0.0215437788018433,87.03999999999999,0.9313699587195036,87.17292435592313,0.0003238827204233,-0.0008258908583404,68.67034430283432,0.0215437788018433,0.0,50.19220384012808,85.22,89.14,88.0102040816327,87.14,86.47,86.8,1.757230916444957,29.513612773295524,14.339379595520294,34.602503405367926,32.134237396743046,buy,buy,"Amazon, JPMorgan, Time Warner, Royal Caribbean: Fast Money Picks For November 15",0.0
2016-11-16,88.65,89.255,88.3,88.95,4754578,TWX,0.0107727016356457,0.0031577760234577,87.50999999999999,1.2062130823388462,87.49602901848256,0.0002651606131569,-0.0006076805640409,69.20296747194217,0.0031577760234577,0.0,53.377881685637,85.22,89.255,92.44114002478332,88.98,86.59,88.67,1.6999287081274603,28.597631700257487,12.846374609963396,38.00611594446536,32.917154536439355,hold,buy,The Magic Lives On: Harry Potter's 'Fantastic Beasts' Expected To Open At $85 Million,0.0
2016-11-17,89.78,90.79,89.7,90.69,7890406,TWX,0.0121407885943417,0.0195615514333895,88.38199999999999,1.6384352291151958,88.07675101512208,0.0015246947713541,-0.0001812054969619,72.5128400228267,0.0195615514333895,0.0,64.20414167802149,85.22,90.79,98.2046678635546,89.255,88.3,88.95,1.7099338004040705,36.60886974027965,11.068380653714517,53.56955125453802,35.670807432185846,hold,hold,Benzinga's Top Upgrades,0.0
2016-11-18,90.64,91.66,90.29,91.35,4769008,TWX,0.0151147396293026,0.0072775388686734,89.292,1.7960846305244544,88.67188719419079,0.0015142126135386,0.0001578781251381,73.76830892143808,0.0072775388686734,0.0,61.203486187149146,85.22,91.66,95.18633540372667,90.79,89.7,90.69,1.685652814660922,39.06631544899386,9.73077312251146,60.11740287229485,38.93035349086705,hold,hold,"AT&T: Too Big To Fail, Or Too Big Not To Fail?",-1.0
2016-11-21,91.48,91.94,91.2438,91.56,3761745,TWX,0.0076104066462615,0.0022988505747127,90.244,1.3514732701783658,89.19699861342883,0.0010915837927856,0.0003446192586676,74.16777629826898,0.0022988505747127,0.0,66.42877246327828,85.22,91.94,94.34523809523816,91.66,90.29,91.35,1.6149776136137135,37.65084923559087,8.802399262947368,62.10211536347406,42.01992174054799,hold,hold,How Have Movie Universe Spinoffs Performed Compared To The Originals?,0.0
2016-11-22,91.53,92.95,91.5,92.33,5037086,TWX,0.0158418005025674,0.0084097859327216,90.976,1.2748254782545534,89.76663522916905,0.0012355066678454,0.0005227967405032,75.63249001331558,0.0084097859327216,0.0,75.47795833517506,85.22,92.95,91.97930142302712,91.94,91.2438,91.56,1.6031934983555918,41.27048599998687,7.68482037110317,68.60475016599487,45.56456553060757,hold,hold,A Recent Filing From AT&T Reveals How The Time Warner Deal Came To Fruition,0.0
2016-11-25,92.68,93.3,92.61,93.2,1249303,TWX,0.0074449719464824,0.0045268376805345,92.244,0.7867210433232138,90.83915250878258,0.0008687637623101,0.0006766811820479,77.28742628875786,0.0045268376805345,0.0,84.23012673569616,85.22,93.3,98.76237623762384,92.8547,92.06,92.78,1.4843408225617087,37.48079942545736,6.234336192707452,71.47744777844441,51.68203783263057,hold,hold,"10 Notable Stocks Trading Ex-Dividend Monday, November 28",0.0
2015-07-27,18.1,18.67,17.57,18.12,27584063,MU,0.0607734806629835,-0.0119956379498363,18.408,0.3748599738549136,18.64705368901033,0.0009844950709403,0.0025241332710487,133.80645161290323,0.0,0.0119956379498363,50.89609285358385,17.14,20.24,31.612903225806487,18.7,18.065,18.34,0.9130299916227964,16.390431407091008,33.300867917579104,34.03098075580531,31.310106708446902,buy,buy,Joint Intel/Micron Press Conference Posted for Tuesday,0.0
2015-07-28,18.35,20.08,18.2,19.75,51809485,MU,0.1024523160762942,0.0899558498896246,18.582,0.7051382843092032,18.847589381917548,0.008497926536425,0.0037188919241239,154.83870967741936,0.0899558498896246,0.0,62.094948808217794,17.14,20.24,84.19354838709681,18.67,17.57,18.12,0.9878135636497394,32.16156289609371,26.67581546226542,9.323575568606085,28.3785692231348,sell,sell,Micron Shares Explode To The Upside After Unveiling New Technology,1.0
2015-07-29,19.98,20.57,19.67,19.87,41557949,MU,0.0450450450450449,0.0060759493670885,18.956,0.8077313909949089,19.0334822215689,0.0075964015570279,0.0044943938507047,156.38709677419357,0.0060759493670885,0.0,65.82043779780494,17.15,20.57,79.53216374269009,20.08,18.2,19.75,0.9815411662461864,34.70767417016614,23.26677896188156,19.734373659766664,27.22600981468572,sell,sell,"Micron Has 'Breakthrough' Potential, Worth $33/Share Says JMP's Alex Gauna",1.0
2015-07-30,19.75,20.1,19.46,19.9,31248653,MU,0.0324050632911392,0.0015098137896325,19.196,0.8870343849020719,19.19103090855637,0.0064392597572241,0.0048833670320086,156.77419354838707,0.0015098137896325,0.0,64.22606821271572,17.39,20.57,78.93081761006285,20.57,19.67,19.87,0.9571453686571731,30.846665322191942,23.60386267601306,13.30162059478587,25.36942458536573,sell,sell,How To Trade Micron And China's Semiconductor Plan,0.0
2015-07-31,20.02,20.03,18.47,18.51,55074887,MU,0.077922077922078,-0.0698492462311556,19.23,0.8484397444713442,19.067207107000662,-0.0002331753269837,0.0038600585602101,138.8387096774194,0.0,0.0698492462311556,56.07272002657664,17.57,20.57,31.33333333333337,20.1,19.46,19.9,1.0002064137530895,25.58282982351481,32.773252613657455,12.321633820920114,23.62971915010632,hold,hold,Mid-Day Market Update: Friday's Top 10 Volume Stocks,0.0
2015-08-03,18.61,19.39,18.59,19.0,32958265,MU,0.0429876410531972,0.0264721772015126,19.406,0.6215545028383438,19.054987633000543,0.0022255509102397,0.003533157030216,145.16129032258064,0.0264721772015126,0.0,47.98570061928726,17.57,20.57,47.66666666666666,20.03,18.47,18.51,0.9916202413421544,22.363765365015063,28.64942372506877,12.321633820920123,22.12197443954816,hold,hold,"Deutsche Bank, Credit Suisse Still Buying Micron Despite Lower PC Demand/Pricing",-1.0
2015-08-05,19.18,19.47,18.88,18.91,23370837,MU,0.0307612095933263,-0.005260389268806,19.066,0.5090481313182312,19.021933870025155,0.0014395054972121,0.0028782073020525,144.0,0.0,0.005260389268806,46.88253174231852,17.57,20.57,44.66666666666666,19.19,18.6,19.01,0.9362950040144088,21.777586610007564,22.790442331399248,2.27260604843727,18.342908182580803,hold,sell,"How Low Can Micron Go? Quite A Bit, If You Believe These Metrics",0.0
2015-08-06,18.93,18.96,18.45,18.72,29928553,MU,0.0269413629160064,-0.0100475938656795,18.83,0.2134244597007521,18.96703680274785,0.0005575915614104,0.0024140841539241,141.54838709677418,0.0,0.0100475938656795,42.10937629390305,17.57,20.57,38.333333333333286,19.47,18.88,18.91,0.9058453608705226,19.50834756144237,26.74492582817505,15.645548382651535,17.9832602092569,sell,sell,Fast Money Picks For August 6,0.0
2015-08-07,18.45,18.53,18.0,18.44,23718250,MU,0.0287262872628726,-0.0149572649572647,18.816,0.2402706806885861,18.871211929520967,-0.0005313756441608,0.0018249921943071,137.93548387096777,0.0,0.0149572649572647,47.79603665449233,17.57,20.57,29.000000000000032,18.96,18.45,18.72,0.8925706922369138,17.158685713541484,30.24581876219143,27.607361775819108,19.266473751465195,hold,sell,"Drexel Hamilton Downgrades Micron Technology to Hold, Lowers to $19.00",-1.0
2015-08-10,18.58,18.96,18.32,18.82,25232391,MU,0.0344456404736275,0.0206073752711495,18.78,0.2182887995261153,18.86190066960806,0.0014585658015375,0.0017517069157532,142.83870967741936,0.0206073752711495,0.0,50.83765156934027,17.57,20.57,41.66666666666667,18.53,18.0,18.44,0.8745299285057057,21.733536346388373,26.753794362617136,10.353752089092326,18.07811086314881,sell,sell,Mid-Day Market Update: Monday's Top 10 Volume Stocks,0.0
2015-08-11,18.63,18.63,17.68,17.88,22959210,MU,0.0509930220075147,-0.0499468650371945,18.554,0.416028845152026,18.683373275133867,-0.0026272435838547,0.0008759168158316,130.70967741935482,0.0,0.0499468650371945,50.37335096911772,17.57,20.57,10.33333333333329,18.96,18.32,18.82,0.893492076469584,18.435989927646744,32.24508507735368,27.24704467761283,19.30063537174401,sell,sell,What TD Ameritrade Investors Bought And Sold Last Month,0.0
2015-08-12,17.65,18.3315,17.52,18.19,20484514,MU,0.0459773371104815,0.017337807606264,18.41,0.3854867053459986,18.593669043291342,-0.0004309979218338,0.0006145338682985,134.70967741935485,0.017337807606264,0.0,47.26244990779712,17.52,20.57,21.96721311475415,18.63,17.68,17.88,0.8876354995788993,16.08327908550456,30.53351399870825,30.9979171821182,20.86027294646057,sell,sell,Sen. Schumer Calls on U.S. to Block China's Tsinghua Unigroup From Acquiring Micron Technology,0.0
2015-08-13,18.23,18.38,17.67,17.7,15468644,MU,0.0389467910038396,-0.0269378779549204,18.206,0.4456231591810408,18.43118376269292,-0.002237344494398,4.41581957592179e-05,128.38709677419354,0.0,0.0269378779549204,46.22886452042205,17.52,20.57,5.901639344262284,18.3315,17.52,18.19,0.8749472496089777,14.880071390540008,26.846129107426524,28.677563674817858,21.90257837690821,sell,sell,Micron +1.65% Premarket; Sen. Chuck Schumer Called Wednesday for the Blocking of China's Tsinghua Unigroup from Acquiring Micron Technology,0.0
2015-08-14,17.76,17.99,16.82,16.95,37248183,MU,0.0658783783783782,-0.0423728813559322,17.907999999999998,0.6843025646586882,18.161877624021475,-0.0048583588097995,-0.0009363452053525,118.70967741935485,0.0,0.0423728813559322,42.55129943453558,16.82,20.57,3.46666666666664,18.38,17.67,17.7,0.8960224460654792,12.59273572338078,35.36788695527366,47.48718836386018,25.31385970850181,sell,sell,Mid-Day Market Update: Friday's Top 10 Volume Stocks,0.0
2015-08-17,16.47,17.26,16.12,17.22,33000954,MU,0.0692167577413479,0.015929203539823,17.588,0.5006695516989444,17.990627146926663,-0.0022056155745148,-0.0011901992791849,122.19354838709675,0.015929203539823,0.0,28.736128322522102,16.12,20.57,24.71910112359546,17.99,16.82,16.95,0.9134494142036592,10.705490489923882,40.28506005046238,58.00990428042244,29.673332318091227,sell,sell,Why Wedbush Downgraded Micron: Upside Might Not Come Until 2016,-1.0
2015-08-18,17.0,17.0,16.27,16.38,32424349,MU,0.0429411764705882,-0.048780487804878,17.288,0.6940244952437836,17.69778584748545,-0.0052641469296437,-0.0020049888092767,111.35483870967742,0.0,0.048780487804878,23.50196778314354,16.12,20.1,6.532663316582863,17.26,16.12,17.22,0.9160601703319694,9.251649351964922,34.81421519738122,58.00990428042243,33.45154191306872,sell,sell,Mid-Day Market Update: Tuesday's Top 10 Volume Stocks,0.0
2015-08-19,16.24,16.35,15.88,15.9,36873998,MU,0.0289408866995074,-0.0293040293040292,16.83,0.7054785609771114,17.370915693397183,-0.0060467642997808,-0.0028133439073775,105.16129032258064,0.0,0.0293040293040292,21.376307203528043,15.88,20.03,0.4819277108433632,17.0,16.27,16.38,0.8863415867368286,8.286938798346723,37.05079502222732,63.44352441106727,37.45047291280186,sell,sell,Mid-Day Market Update: Wednesday's Top Volume Stocks,0.0
2015-08-20,15.35,15.37,14.66,14.74,54864211,MU,0.0462540716612377,-0.0729559748427672,16.238,0.9810300708939916,16.892567385506787,-0.0100732235438642,-0.0042653198346749,90.19354838709678,0.0,0.0729559748427672,21.202201081523867,14.66,19.47,1.663201663201665,16.35,15.88,15.9,0.9116029019699124,6.982993734222859,49.06490054667459,75.0820478670406,42.46801624003369,sell,buy,Why Intel Is Going On The Offensive,1.0
2015-08-21,14.39,15.25,14.24,14.53,43715791,MU,0.0701876302988186,-0.014246947082768,15.754,1.127909570842547,16.463009679051005,-0.0084297210386433,-0.0050982000754685,87.48387096774192,0.0,0.014246947082768,14.7343118679878,14.24,19.47,5.544933078393867,15.37,14.66,14.74,0.9186312661149184,6.005625153837381,48.29360077674014,77.87951835071951,47.1895498547918,hold,buy,Mid-Day Market Update: Friday's Top 10 Volume Stocks,0.0
2015-08-24,13.81,15.37,13.5,14.44,54531966,MU,0.1354091238233163,-0.0061940812112869,15.198,0.8832440206410457,16.095189737405367,-0.0064036175700058,-0.005359283574376,86.32258064516128,0.0,0.0061940812112869,14.371148600670267,13.5,19.47,15.745393634840866,15.25,14.24,14.53,0.9865861756781388,4.846369381175001,48.97238369471758,81.99003468422657,51.82961449871644,buy,buy,Susquehanna Slashes Memory/Drive Semiconductor Names: Here's Why,0.0
2015-08-27,14.63,15.93,14.63,15.67,42971809,MU,0.0888585099111414,0.0866851595006934,14.666,0.5689727585729399,15.546531418909474,0.0058897058539946,-0.0026139941854074,102.19354838709678,0.0866851595006934,0.0,33.306158562763954,13.5,18.96,39.74358974358974,14.75,14.11,14.42,1.006738275497402,18.719683891538967,32.9628067579612,27.55889410016268,55.19861534493922,hold,buy,Option Alert: $MU 8/28 $14.5 Call Sweep; 1095 Contracts @$0.43; Now $14.91,0.0
2015-08-28,16.15,16.54,15.61,15.96,34099384,MU,0.0575851393188854,0.0185067007019783,14.952000000000002,0.7971637222039976,15.621707524562296,0.0068780636418272,-0.0007155826199605,105.93548387096776,0.0185067007019783,0.0,32.9958429297628,13.5,18.63,47.95321637426903,15.93,14.63,15.67,1.0012569701047305,24.435664408663584,28.72415792579249,8.067170522406492,48.91442270193486,hold,buy,"China's Unigroup Chairman Meeting With Micron Board Members in US Regarding Bid, According to Sources -Reuters",0.0
2015-08-31,15.91,16.6851,15.46,16.41,32916850,MU,0.0770018856065366,0.0281954887218045,15.346,0.9525387131230804,15.765033429187334,0.0083469303131714,0.0010969199666658,111.74193548387098,0.0281954887218045,0.0,41.22716301486199,13.5,18.38,59.63114754098362,16.54,15.61,15.96,1.0172457579543923,20.844712533556624,26.46908217137446,11.88737803191182,43.97748341259846,hold,buy,Benzinga's Top #PreMarket Losers,1.0
2015-09-01,15.8,16.21,15.68,15.82,27914151,MU,0.0335443037974684,-0.0359536867763559,15.656,0.7442647378441402,15.775027351153271,0.0042853169212012,0.0017345993575729,104.12903225806453,0.0,0.0359536867763559,35.64831223605556,13.5,18.38,47.54098360655739,16.6851,15.46,16.41,0.9967282038147932,18.43729241010693,23.412086256174007,11.887378031911812,39.69880269517357,buy,buy,"David Einhorn Takes A Hit: Greenlight Capital Fell 5.3% In August, 13.8% YTD",-1.0
2015-09-02,16.09,16.31,15.74,16.29,23478540,MU,0.0354257302672466,0.029709228824273,16.03,0.3124899998371886,15.868658741852675,0.0062923730076428,0.0026461540875869,110.19354838709675,0.029709228824273,0.0,42.01499918532088,13.5,17.99,62.13808463251671,16.21,15.68,15.82,0.966247617828022,17.862957468032256,20.930544183809623,7.90747569865667,35.459959095637984,buy,buy,Greenlight Capital At UBS: More Disappointment From August,-1.0
2015-09-04,16.3,17.3,16.26,16.82,32420836,MU,0.063803680981595,0.0138637733574442,16.386000000000003,0.3742058257139812,16.148936843719557,0.0069205857356714,0.0041804200825818,117.03225806451614,0.0138637733574442,0.0,48.43330277494349,13.5,17.3,87.36842105263158,17.21,16.255,16.59,0.9707696296578352,25.30384876855848,15.647932411976054,23.578745730288617,32.22799909296427,hold,hold,"Top Performing Industries For September 4, 2015",0.0
2016-09-26,95.38,95.38,94.04,94.56,6739188,NFLX,0.0140490668903332,-0.014383989993746,95.892,1.446087825819962,96.48335453347796,-0.00218415433527,-0.0012986415139419,265.7630894912737,0.0,0.014383989993746,37.2841818718622,93.26,100.35,18.335684062059222,96.97,95.43,95.94,2.253034947916411,16.22237546502629,31.95989817570021,32.66247422863757,29.270128504528856,hold,buy,Social Media Data Shows Discovery Communications Taking A Big Hit,-1.0
2016-09-27,95.04,97.64,95.0,97.07,9680100,NFLX,0.0277777777777777,0.0265439932318103,95.656,0.9891562060588128,96.59001734557287,0.0003937794089485,-0.0009601573293638,275.4719024631761,0.0265439932318103,0.0,46.01714540336446,93.26,100.35,53.737658674188914,95.38,94.04,94.56,2.312103880208096,26.73307005878972,26.99094349509021,0.47999659601357,25.43144425006016,hold,buy,Watch These 7 Huge Call Purchases In Tuesday Trade,0.0
